OBJECTID,PIDN,DISTRICT,MAP,COMMENT,PIDN_ORIGINAL,RESOLUTION,RES_DATE,BOOK,PAGE,INSTRUMENT,REC_DATE,LAST_REVIEW,FLAG,RES_ACRES
19668,32000CK002900,32,CK,,32000CK002900,6,1992/09/03 00:00:00+00,0465,0635,1992056376,1992/09/10 00:00:00+00,1970/01/01 00:00:00+00,,51
19669,32000CK003000,32,CK,,32000CK003000,9,1994/07/07 00:00:00+00,0932,0504,1994043197,1994/07/10 00:00:00+00,1970/01/01 00:00:00+00,,90.25
19670,35000HL016500,35,HL,,35000HL016500,2003-07,2003/03/13 00:00:00+00,1553,5328,2003023708,2003/03/18 00:00:00+00,1970/01/01 00:00:00+00,,20.39999962
19673,32000CJ0009C0,32,CJ,,32000CJ000900,6-1995,1995/09/07 00:00:00+00,1191,0001,1995050269,1995/10/06 00:00:00+00,1970/01/01 00:00:00+00,,0
19674,32000BK002800,32,BK,,32000BK002800,1,1989/06/01 00:00:00+00,103A,1083,1989025302,1989/06/11 00:00:00+00,1970/01/01 00:00:00+00,,58
19675,32000BL000200,32,BL,,32000BL000200,3-2000,2000/08/03 00:00:00+00,1406,6975,2000044222,2000/08/04 00:00:00+00,1970/01/01 00:00:00+00,,93
19676,32000BL003300,32,BL,,32000BL003300,2-1995,1995/04/06 00:00:00+00,1081,0545,1995015234,1995/04/07 00:00:00+00,1970/01/01 00:00:00+00,,97.58999634
19677,32000BL0002E0,32,BL,,32000BL000200,3-2000,2000/08/03 00:00:00+00,1406,6975,2000044222,2000/08/04 00:00:00+00,1970/01/01 00:00:00+00,,0
19678,21000EM0036D0,21,EM,,21000EM003600,9,1998/02/09 00:00:00+00,1314,0922,1998008738,1998/02/11 00:00:00+00,1970/01/01 00:00:00+00,,0
19681,22000DG005500,22,DG,<Null>,22000DG005500,2008-3,2008/09/10 00:00:00+00,1985,4436,2008058613,2008/09/16 00:00:00+00,1970/01/01 00:00:00+00,,1.88
19682,32000AK000400,32,AK,,32000AK000400,4-2012,2012/09/06 00:00:00+00,2191,2630,2012045633,2012/09/10 00:00:00+00,1970/01/01 00:00:00+00,,93.43000031
19683,32000BL0014A0,32,BL,<Null>,32000BL0014A0,4-2011,2011/06/02 00:00:00+00,2131,5177,2011029785,2011/06/23 00:00:00+00,1970/01/01 00:00:00+00,,113.30000305
19685,32000BL001900,32,BL,<Null>,32000BL001900,7-2011,2011/08/04 00:00:00+00,2136,8955,2011036709,2011/08/08 00:00:00+00,1970/01/01 00:00:00+00,,114.69999695
19686,32000BK100000,32,BK,,32000CK005200,5,1992/05/07 00:00:00+00,0400,0343,1992034837,1992/06/03 00:00:00+00,1970/01/01 00:00:00+00,,0
19687,32000BK100100,32,BK,,32000CK005200,5,1992/05/07 00:00:00+00,0400,0343,1992034837,1992/06/03 00:00:00+00,1970/01/01 00:00:00+00,,0
19688,32000BL0002F0,32,BL,,32000BL000200,3-2000,2000/08/03 00:00:00+00,1406,6975,2000044222,2000/08/04 00:00:00+00,1970/01/01 00:00:00+00,,0
19689,32000BL0002C0,32,BL,,32000BL000200,3-2000,2000/08/03 00:00:00+00,1406,6975,2000044222,2000/08/04 00:00:00+00,1970/01/01 00:00:00+00,,0
19690,32000BL0002D0,32,BL,,32000BL000200,3-2000,2000/08/03 00:00:00+00,1406,6975,2000044222,2000/08/04 00:00:00+00,1970/01/01 00:00:00+00,,0
19691,32000CK0022B0,32,CK,,32000CK0022B0,3-2014,2014/03/06 00:00:00+00,1355,2867,2014008775,2014/03/07 00:00:00+00,1970/01/01 00:00:00+00,,13.96000004
19692,32000CK0021B0,32,CK,<Null>,32000CK0021B0,3-2014,2014/03/06 00:00:00+00,1355,2867,2014008775,2014/03/07 00:00:00+00,1970/01/01 00:00:00+00,,5.82000017
19693,32000CK002200,32,CK,,32000CK002200,7-2011,2011/08/04 00:00:00+00,2136,8955,2011036709,2011/08/08 00:00:00+00,1970/01/01 00:00:00+00,,30.44000053
19695,30000DE0017A0,30,DE,,30000DE00170,96-15,1996/12/04 00:00:00+00,1279,7692,1996073872,1996/12/17 00:00:00+00,1970/01/01 00:00:00+00,,28
19696,22000DG004700,22,DG,,22000DG004700,2007-05,2007/11/14 00:00:00+00,1933,2556,2007084399,2007/11/15 00:00:00+00,1970/01/01 00:00:00+00,,96
19697,22000CG009900,22,CG,,22000CG009900,2008-3,2008/09/10 00:00:00+00,1985,4436,2008058613,2008/09/16 00:00:00+00,1970/01/01 00:00:00+00,,64.06999969
19702,25000EL001600,41,EL,,25000EL001600,2/2/1993,1993/02/02 00:00:00+00,569,823,1993007895,1993/02/11 00:00:00+00,1970/01/01 00:00:00+00,,50
19703,35000IL005800,35,IL,,35000IL005800,2003-07,2003/03/13 00:00:00+00,1553,5328,2003023708,2003/03/18 00:00:00+00,1970/01/01 00:00:00+00,,39.27999878
19707,21000HN0011A0,21,HN,,21000HN0011A0,2,1991/05/02 00:00:00+00,0213,0289,1991035305,1991/08/18 00:00:00+00,1970/01/01 00:00:00+00,,10.10000038
19709,86000BK0037E0,32,BK,,86000BK0037E0,2,1990/07/05 00:00:00+00,107C,0981,1990035527,2014/08/03 00:00:00+00,1970/01/01 00:00:00+00,,108.48000336
19710,32000CK002000,32,CK,,32000CK002000,1,1989/06/01 00:00:00+00,103A,1083,1989025302,1989/06/11 00:00:00+00,1970/01/01 00:00:00+00,,61.25
19711,34000DN0082D0,34,DN,Tract #2,34000DN000400,1,1988/11/01 00:00:00+00,101B,0367,1988053242,1988/11/03 00:00:00+00,1970/01/01 00:00:00+00,,0
19712,21000FN009200,21,FN,,21000EN000400,1,1988/07/18 00:00:00+00,101Z,0897,1989006881,1989/02/21 00:00:00+00,1970/01/01 00:00:00+00,,0
19714,21000FN0006F0,21,FN,,21000FN000600,1,1988/07/18 00:00:00+00,101Z,0897,1989006881,1989/02/21 00:00:00+00,1970/01/01 00:00:00+00,,0
19715,21000GN000600,21,FN,,21000GN000600,1,1988/07/18 00:00:00+00,101Z,0897,1989006881,1989/02/21 00:00:00+00,1970/01/01 00:00:00+00,,379.85998535
19716,21000FN0006G0,21,FN,,21000FN000600,1,1988/07/18 00:00:00+00,101Z,0897,1989006881,1989/02/21 00:00:00+00,1970/01/01 00:00:00+00,,0
19717,21000HN0054G0,21,HN,,21000HN005400,1,1988/07/18 00:00:00+00,101Z,0897,1989006881,1989/02/21 00:00:00+00,1970/01/01 00:00:00+00,,0
19718,21000HN001500,21,HN,,21000HN001500,2,1991/05/02 00:00:00+00,0213,0289,1991035305,1991/08/18 00:00:00+00,1970/01/01 00:00:00+00,,2.82999992
19719,27000OF0074E0,27,OF,,27000OF007200,91-7,1991/08/19 00:00:00+00,0223,1078,1991039098,1991/08/21 00:00:00+00,1970/01/01 00:00:00+00,,0
19720,27000FO0074C0,27,OF,,27000OF007200,91-7,1991/08/19 00:00:00+00,0223,1078,1991039098,1991/08/21 00:00:00+00,1970/01/01 00:00:00+00,,0
19721,27000FO0074B0,27,OF,,27000OF007200,91-7,1991/08/19 00:00:00+00,0223,1078,1991039098,1991/08/21 00:00:00+00,1970/01/01 00:00:00+00,,0
19722,27000FO0074A0,27,OF,,27000OF007200,91-7,1991/08/19 00:00:00+00,0223,1078,1991039098,1991/08/21 00:00:00+00,1970/01/01 00:00:00+00,,0
19723,27000OF0072T0,27,OF,,27000OF007200,91-7,1991/08/19 00:00:00+00,0223,1078,1991039098,1991/08/21 00:00:00+00,1970/01/01 00:00:00+00,,0
19724,27000OF0072U0,27,OF,,27000OF007200,91-7,1991/08/19 00:00:00+00,0223,1078,1991039098,1991/08/21 00:00:00+00,1970/01/01 00:00:00+00,,0
19725,27000OF0072V0,27,OF,,27000OF007200,91-7,1991/08/19 00:00:00+00,0223,1078,1991039098,1991/08/21 00:00:00+00,1970/01/01 00:00:00+00,,0
19726,42000HE010300,42,HE,,42000HE010300,1990,1990/01/26 00:00:00+00,105H,564,1990004179,1990/01/31 00:00:00+00,1970/01/01 00:00:00+00,,54.40000153
19727,33000FF0169K0,33,FF,,33000FF0169K0,04-13,2013/05/17 00:00:00+00,2231,5738,2013027793,2013/05/16 00:00:00+00,1970/01/01 00:00:00+00,,15.09000015
19728,33000FF0169T0,33,FF,,33000FF0169K0,04-13,2013/05/17 00:00:00+00,2231,5738,2013027793,2013/05/16 00:00:00+00,1970/01/01 00:00:00+00,,0
19729,33000FE0235K0,33,FE,,33000FE023500,04-13,2013/05/07 00:00:00+00,2231,5738,2013027793,2013/05/16 00:00:00+00,1970/01/01 00:00:00+00,,0
19730,33000FE0235J0,33,FE,,33000FE023500,04-13,2013/05/07 00:00:00+00,2231,5738,2013027793,2013/05/16 00:00:00+00,1970/01/01 00:00:00+00,,0
19731,40000EF0005Z0,40,EF,,40000EF0005Z0,11-09-2010,2010/09/21 00:00:00+00,2094,4576,2010047436,2010/10/01 00:00:00+00,1970/01/01 00:00:00+00,,51.25
19732,40000EF0005Z0,40,EF,,40000EF0005Z0,11-09-2010,2010/09/21 00:00:00+00,2094,4576,2010047436,2010/10/01 00:00:00+00,1970/01/01 00:00:00+00,,51.25
19735,21000EM0050A0,21,EM,,21000EM005000,3,1991/12/18 00:00:00+00,0295,0600,1992000715,1992/01/05 00:00:00+00,1970/01/01 00:00:00+00,,0
19736,21000FN009100,21,EN,,21000EN000400,1,1988/07/18 00:00:00+00,101Z,0897,1989006881,1989/02/21 00:00:00+00,1970/01/01 00:00:00+00,,800.76000977
19737,21000HN0013B0,21,HN,,21000HN0013B0,1,1988/07/18 00:00:00+00,101Z,0897,1989006881,1989/02/21 00:00:00+00,1970/01/01 00:00:00+00,,17.47999954
19738,21000HN0071B0,21,HN,,21000HN0071B0,1,1988/07/18 00:00:00+00,101Z,0897,1989006881,1989/02/21 00:00:00+00,1970/01/01 00:00:00+00,,1.04999995
19739,21000HO000800,21,HO,,21000HO000800,1,1988/07/18 00:00:00+00,101Z,0897,1989006881,1989/02/21 00:00:00+00,1970/01/01 00:00:00+00,,10
19742,45000CJ008600,32,CJ,,45000CJ008600,2-2011,2011/03/03 00:00:00+00,2118,5397,2011012550,2011/03/08 00:00:00+00,1970/01/01 00:00:00+00,,2
19743,32000BK0001A0,32,BK,,32000BK0001A0,9-1999,1999/09/02 00:00:00+00,1377,0673,1999066501,1999/09/10 00:00:00+00,1970/01/01 00:00:00+00,,49.27000046
19744,32000BL0025J0,28,BL,,32000BL0025J0,97-2,1997/04/14 00:00:00+00,1289,3508,1997021646,1997/04/24 00:00:00+00,1970/01/01 00:00:00+00,,57.93999863
19745,25000CL004200,32,CL,,25000CL004200,1,1989/06/01 00:00:00+00,103A,1083,1989025302,1989/06/11 00:00:00+00,1970/01/01 00:00:00+00,,65
19746,40000EG008200,40,EG,,40000EG008200,6-05-2003,2003/06/05 00:00:00+00,1572,2182,2003052037,2003/05/30 00:00:00+00,1970/01/01 00:00:00+00,,4.19000006
19749,40000FF0003L0,40,FF,,40000FF0003L0,6-05-2003,2003/06/05 00:00:00+00,1572,2182,2003052037,2003/05/30 00:00:00+00,1970/01/01 00:00:00+00,,3.79999995
19751,31000LJ008700,31,LJ,,31000LJ008700,1995Review,1995/01/19 00:00:00+00,1046,0321,1995003849,1995/01/25 00:00:00+00,1970/01/01 00:00:00+00,,9.30000019
19752,40000FF017500,40,FF,,40000FF017500,11-09-2010,2010/09/21 00:00:00+00,2094,4576,2010047436,2000/10/01 00:00:00+00,1970/01/01 00:00:00+00,,64.37999725
19760,40000FF009600,40,FF,,40000FF009600,8-01-89,1989/08/02 00:00:00+00,103X,0819,1989040372,1989/09/11 00:00:00+00,1970/01/01 00:00:00+00,,26
19761,40000FF010300,40,FF,,40000FF010300,09-06-93,1993/06/16 00:00:00+00,0660,0121,1993037451,1993/06/25 00:00:00+00,1970/01/01 00:00:00+00,,93
19763,40000FG0038A0,40,FG,,40000FG0038A0,6-05-2003,2003/06/05 00:00:00+00,1572,2182,2003052037,2003/05/30 00:00:00+00,1970/01/01 00:00:00+00,,0.5
19764,40000FG0038B0,40,FG,,40000FG0038B0,6-05-2003,2003/06/05 00:00:00+00,1572,2182,2003052037,2003/05/30 00:00:00+00,1970/01/01 00:00:00+00,,0.36000001
19765,40000FG004800,40,FG,,40000FG004800,11-09-2010,2010/09/21 00:00:00+00,2094,4576,2010047436,2010/10/01 00:00:00+00,1970/01/01 00:00:00+00,,20.34000015
19770,40000FG0071A0,40,FG,,40000FG0071A0,6-05-2003,2003/06/05 00:00:00+00,1572,2182,2003052037,2003/05/30 00:00:00+00,1970/01/01 00:00:00+00,,6.30000019
19774,40000GG000900,40,GG,,40000GG000900,11-09-2010,2010/09/21 00:00:00+00,2094,4576,2010047436,2010/10/01 00:00:00+00,1970/01/01 00:00:00+00,,32.06000137
19775,40000GG0045A0,40,GG,,40000GG0045A0,11-09-2010,2010/09/21 00:00:00+00,2094,4576,2010047436,2010/10/01 00:00:00+00,1970/01/01 00:00:00+00,,39.02999878
19788,40000HH011900,40,HH,,40000HH011900,8-01-89,1989/08/02 00:00:00+00,103X,0819,1989040372,1989/09/11 00:00:00+00,1970/01/01 00:00:00+00,,5
19792,8300002001800,83,02,,8300002001800,4-06-04,2004/06/15 00:00:00+00,1662,1522,2004056950,2004/06/30 00:00:00+00,1970/01/01 00:00:00+00,,22
19794,40000FF0024H0,40,FF,,40000FF002400,11-09-2010,2010/09/21 00:00:00+00,2094,4576,2010047436,2010/10/01 00:00:00+00,1970/01/01 00:00:00+00,,0
19795,40000FF002400,40,FF,,40000FF002400,11-09-2010,2010/09/21 00:00:00+00,2094,4576,2010047436,2010/10/01 00:00:00+00,1970/01/01 00:00:00+00,1 acre or less,75.80000305
19796,21000FN008900,21,FN,,21000EN000400,1,1988/07/18 00:00:00+00,101Z,0897,1989006881,1989/02/21 00:00:00+00,1970/01/01 00:00:00+00,,0
19799,4000005013100,40,05,,4000005013100,11-09-2010,2010/09/21 00:00:00+00,2094,4576,2010047436,2010/10/01 00:00:00+00,1970/01/01 00:00:00+00,,59.45999908
19803,4000014000700,40,14,,4000014000700,11-09-2010,2010/09/21 00:00:00+00,2094,4576,2010047436,2010/10/01 00:00:00+00,1970/01/01 00:00:00+00,,28.79999924
19804,4000014000800,40,14,,4000014000800,11-09-2010,2010/09/21 00:00:00+00,2094,4576,2010047436,2010/10/01 00:00:00+00,1970/01/01 00:00:00+00,,25
19805,4000014000900,40,14,,4000014000900,11-09-2010,2010/09/21 00:00:00+00,2094,4576,2010047436,2010/10/01 00:00:00+00,1970/01/01 00:00:00+00,,25
19806,4000014001000,40,14,,4000014001000,11-09-2010,2010/09/21 00:00:00+00,2094,4576,2010047436,2010/10/01 00:00:00+00,1970/01/01 00:00:00+00,,53.72999954
19807,4000014001100,40,14,,4000014001100,11-09-2010,2010/09/21 00:00:00+00,2094,4576,2010047436,2010/10/01 00:00:00+00,1970/01/01 00:00:00+00,,25
19808,4000014001300,40,14,,4000014001300,11-09-2010,2010/09/21 00:00:00+00,2094,4576,2010047436,2010/10/01 00:00:00+00,1970/01/01 00:00:00+00,,28.23999977
19809,4000014001400,40,14,,4000014001400,11-09-2010,2010/09/21 00:00:00+00,2094,4576,2010047436,2010/10/01 00:00:00+00,1970/01/01 00:00:00+00,,28.37999916
19810,4000014001500,40,14,,4000014001500,11-09-2010,2010/09/21 00:00:00+00,2094,4576,2010047436,2010/10/01 00:00:00+00,1970/01/01 00:00:00+00,,43.59999847
19811,40000DF0029A0,40,DF,,40000DF0029A0,11-09-2010,2010/09/21 00:00:00+00,2094,4576,2010047436,2010/10/01 00:00:00+00,1970/01/01 00:00:00+00,,25
19825,40000GH0141A0,40,GH,,40000GH0141A0,11-09-2010,2010/09/21 00:00:00+00,2094,4576,2010047436,2010/10/01 00:00:00+00,1970/01/01 00:00:00+00,,11.69999981
19831,40000DF005500,40,DF,,40000DF005500,11-09-2010,2010/09/21 00:00:00+00,2094,4576,2010047436,2010/10/01 00:00:00+00,1970/01/01 00:00:00+00,,102.41000366
19837,30000FF0153B0,30,FF,,30000FF0153B0,11-09-2010,2010/09/21 00:00:00+00,2094,4576,2010047436,2010/10/01 00:00:00+00,1970/01/01 00:00:00+00,,11.60000038
19838,30000FF0153A0,30,FF,,30000FF0153A0,11-09-2010,2010/09/21 00:00:00+00,2094,4576,2010047436,2010/10/01 00:00:00+00,1970/01/01 00:00:00+00,,35.77999878
19839,40000DF002900,40,DF,,40000DF002900,11-09-2010,2010/09/21 00:00:00+00,2094,4576,2010047436,2010/10/01 00:00:00+00,1970/01/01 00:00:00+00,,49.70000076
19841,40000FF0023K0,40,FF,,40000FF002300,11-09-2010,2010/09/21 00:00:00+00,2094,4576,2010047436,2000/10/01 00:00:00+00,1970/01/01 00:00:00+00,,0
19842,40000FF002300,40,FF,,40000FF002300,11-09-2010,2010/09/21 00:00:00+00,2094,4576,2010047436,2000/10/01 00:00:00+00,1970/01/01 00:00:00+00,,164.58999634
19845,40000FH000800,83,FH,Seven Valleys,40000FH000800,11-09-2010,2010/09/21 00:00:00+00,2094,4576,2010047436,2010/10/01 00:00:00+00,1970/01/01 00:00:00+00,,20
19846,40000050001A0,40,05,,40000050001A0,6-05-2003,2003/06/05 00:00:00+00,1572,2182,2003052037,2003/05/30 00:00:00+00,1970/01/01 00:00:00+00,,73.59999847
19848,40000FH001800,40,FH,Included in NC ASA,40000FH001800,11-09-2010,2010/09/21 00:00:00+00,2094,4576,2010047436,2010/10/01 00:00:00+00,1970/01/01 00:00:00+00,,4.38999987
19849,40000GH004800,40,GH,,40000GH004800,11-09-2010,2010/09/21 00:00:00+00,2094,4576,2010047436,2010/10/01 00:00:00+00,1970/01/01 00:00:00+00,,8.23999977
19851,40000EF012900,40,EF,,40000EF012900,09-06-93,1993/06/16 00:00:00+00,0660,0121,1993037451,1993/06/25 00:00:00+00,1970/01/01 00:00:00+00,,14.94999981
19859,40000EF002100,40,EF,,40000EF002100,8-01-89,1989/08/02 00:00:00+00,103X,0819,1989040372,1989/09/11 00:00:00+00,1970/01/01 00:00:00+00,,25
19861,40000FF0024A0,40,FF,,40000FF0024A0,8-01-89,1989/08/02 00:00:00+00,103X,0819,1989040372,1989/09/11 00:00:00+00,1970/01/01 00:00:00+00,,75.94999695
19863,40000EF0099H0,40,EH,,40000EF0099H0,8-01-89,1989/08/02 00:00:00+00,103X,0819,1989040372,1989/09/11 00:00:00+00,1970/01/01 00:00:00+00,,5.67000008
19864,40000EF0016G0,40,EF,,40000EF0016G0,8-01-89,1989/08/02 00:00:00+00,103X,0819,1989040372,1989/09/11 00:00:00+00,1970/01/01 00:00:00+00,,14
19865,30000DE0017K0,30,DE,,30000DE0017K0,96-15,1996/12/04 00:00:00+00,1279,7692,1996073872,1996/12/17 00:00:00+00,1970/01/01 00:00:00+00,,8.26000023
19869,49000MD005100,49,MD,,49000MD005100,90-14,1990/12/26 00:00:00+00,108M,79,1990058196,1990/12/28 00:00:00+00,1970/01/01 00:00:00+00,,95
19870,49000NE003400,49,NE,,49000NE003400,97-6,1997/12/17 00:00:00+00,1311,1311,1998001169,1998/01/08 00:00:00+00,1970/01/01 00:00:00+00,,41.90000153
19872,34000EO002300,34,EO,,34000EO002300,5,1994/11/06 00:00:00+00,1044,322,1995003110,1995/01/23 00:00:00+00,1970/01/01 00:00:00+00,,50
19873,34000EO003200,34,EO,,34000EO003200,5,1994/11/06 00:00:00+00,1044,322,1995003110,1995/01/23 00:00:00+00,1970/01/01 00:00:00+00,,284
19875,24000KE003400,50,KE,,24000KE003400,2016,2016/11/21 00:00:00+00,2402,0466,2016057918,2016/12/27 00:00:00+00,1970/01/01 00:00:00+00,,18.5
19876,34000DP000900,34,DP,,34000DP000900,3,1992/04/07 00:00:00+00,0357,0167,1992020811,1992/04/08 00:00:00+00,1970/01/01 00:00:00+00,,93.19999695
19877,32000AL0014A0,32,AL,,32000AL0014A0,4-2018,2018/01/02 00:00:00+00,2454,5390,2018001008,2018/01/08 00:00:00+00,1970/01/01 00:00:00+00,,19.43000031
19878,22000EG002400,22,EG,,22000EG002400,89-1,1989/03/08 00:00:00+00,102E,0590,1989009509,1989/03/14 00:00:00+00,1970/01/01 00:00:00+00,,75
19879,20000NC0121E0,20,NC,,20000NC0121E0,2007-18,2007/07/09 00:00:00+00,1908,2543,2007053191,2007/07/18 00:00:00+00,1970/01/01 00:00:00+00,,12.5
19880,21000FM0047C0,21,FM,,21000FM0047C0,1,1988/07/18 00:00:00+00,101Z,0897,1989006881,1989/02/21 00:00:00+00,1970/01/01 00:00:00+00,,86.66000366
19881,21000FM004800,21,FM,,21000FM004800,4,1992/11/11 00:00:00+00,0513,0419,1992071539,1992/11/17 00:00:00+00,1970/01/01 00:00:00+00,,77
19882,2100007041200,21,07,,2100007041200,1,1988/07/18 00:00:00+00,101Z,0897,1989006881,1989/02/21 00:00:00+00,1970/01/01 00:00:00+00,,11.47999954
19883,21000FL0070A0,21,FL,,21000FL0070A0,1,1988/07/18 00:00:00+00,101Z,0897,1989006881,1989/02/21 00:00:00+00,1970/01/01 00:00:00+00,,121.43000031
19884,21000FL0071B0,21,FL,,21000FL0071B0,1,1988/07/18 00:00:00+00,101Z,0897,1989006881,1989/02/21 00:00:00+00,1970/01/01 00:00:00+00,,98.05999756
19885,21000FM0012A0,21,FM,,21000FM0012A0,5,0993/07/14 00:00:00+00,0801,0075,1993081577,1993/12/29 00:00:00+00,1970/01/01 00:00:00+00,,21.5
19886,21000FM0019C0,21,FM,,21000FM0019C0,15,2004/11/08 00:00:00+00,1690,1891,2004099576,2004/11/23 00:00:00+00,1970/01/01 00:00:00+00,,16
19887,21000FM0040G0,21,FM,,21000FM0040G0,1,1988/07/18 00:00:00+00,101Z,0897,1989006881,1989/02/21 00:00:00+00,1970/01/01 00:00:00+00,,29.90999985
19888,21000FM0040H0,21,FM,,21000FM0040H0,15,2004/11/08 00:00:00+00,1690,1891,2004099576,2004/11/23 00:00:00+00,1970/01/01 00:00:00+00,,21
19889,21000FM007900,21,FM,,21000FM007900,1,1988/07/18 00:00:00+00,101Z,0897,1989006881,1989/02/21 00:00:00+00,1970/01/01 00:00:00+00,,56.45999908
19890,21000FM008200,21,FM,,21000FM008200,1,1988/07/18 00:00:00+00,101Z,0897,1989006881,1989/02/21 00:00:00+00,1970/01/01 00:00:00+00,,17.98999977
19891,21000GL014200,21,GL,,21000GL014200,1,1988/07/18 00:00:00+00,101Z,0897,1989006881,1989/02/21 00:00:00+00,1970/01/01 00:00:00+00,,31.82999992
19892,21000GM000700,21,GM,,21000GM000700,6,1994/01/10 00:00:00+00,0814,0739,1994003818,1994/02/02 00:00:00+00,1970/01/01 00:00:00+00,,108
19893,21000GM0007E0,21,GM,,21000GM000700,6,1994/01/10 00:00:00+00,0814,0739,1994003818,1994/02/02 00:00:00+00,1970/01/01 00:00:00+00,,0
19894,21000GM000800,21,GM,,21000GM000800,5,0993/07/14 00:00:00+00,0801,0075,1993081577,1993/12/29 00:00:00+00,1970/01/01 00:00:00+00,,74
19895,21000GM001800,21,GM,,21000GM001800,1,1988/07/18 00:00:00+00,101Z,0897,1989006881,1989/02/21 00:00:00+00,1970/01/01 00:00:00+00,,117.55999756
19896,21000GM0020B0,21,GM,,21000GM0020B0,1,1988/07/18 00:00:00+00,101Z,0897,1989006881,1989/02/21 00:00:00+00,1970/01/01 00:00:00+00,,28.92000008
19897,21000GM0020C0,21,GM,,21000GM0020C0,1,1988/07/18 00:00:00+00,101Z,0897,1989006881,1989/02/21 00:00:00+00,1970/01/01 00:00:00+00,,43.22000122
19898,21000GM0029A0,21,GM,,21000GM0029A0,1,1988/07/18 00:00:00+00,101Z,0897,1989006881,1989/02/21 00:00:00+00,1970/01/01 00:00:00+00,,11.5
19899,21000GM004000,21,GM,,21000GM004000,1,1988/07/18 00:00:00+00,101Z,0897,1989006881,1989/02/21 00:00:00+00,1970/01/01 00:00:00+00,,27.42000008
19900,21000GM005000,21,GM,,21000GM005000,1,1988/07/18 00:00:00+00,101Z,0897,1989006881,1989/02/21 00:00:00+00,1970/01/01 00:00:00+00,,29.80999947
19901,21000IM0002B0,21,IM,,21000IM0002B0,2,1991/05/02 00:00:00+00,0213,0289,1991035305,1991/08/18 00:00:00+00,1970/01/01 00:00:00+00,,42.72999954
19902,21000IM000300,21,IM,,21000IM000300,2,1991/05/02 00:00:00+00,0213,0289,1991035305,1991/08/18 00:00:00+00,1970/01/01 00:00:00+00,,110
19903,21000IM0003C0,21,IM,,21000IM0003C0,1,1988/07/18 00:00:00+00,101Z,0897,1989006881,1989/02/21 00:00:00+00,1970/01/01 00:00:00+00,,7.5
19904,21000IM000800,21,IM,,21000IM000800,1,1988/07/18 00:00:00+00,101Z,0897,1989006881,1989/02/21 00:00:00+00,1970/01/01 00:00:00+00,,32.90000153
19905,22000DH000400,22,DH,,22000DH000400,2000-2,2000/10/11 00:00:00+00,1413,4906,2000058586,2000/10/13 00:00:00+00,1970/01/01 00:00:00+00,,100
19906,22000DH001200,22,DH,,22000DH001200,89-1,1989/03/08 00:00:00+00,102E,0590,1989009509,1989/03/14 00:00:00+00,1970/01/01 00:00:00+00,,30
19907,22000DH001400,22,DH,,22000DH001400,93-2,1993/09/08 00:00:00+00,0720,0739,1993056624,1993/09/17 00:00:00+00,1970/01/01 00:00:00+00,,31.5
19908,22000DH0054A0,22,DH,,22000DH0054A0,89-1,1989/03/08 00:00:00+00,102E,0590,1989009509,1989/03/14 00:00:00+00,1970/01/01 00:00:00+00,,50
19909,22000DH0057B0,22,DH,,22000DH0057B0,89-1,1989/03/08 00:00:00+00,102E,0590,1989009509,1989/03/14 00:00:00+00,1970/01/01 00:00:00+00,,31
19910,35000IM010200,35,IM,,35000IM010200,2003-07,2003/03/13 00:00:00+00,1553,5328,2003023708,2003/03/18 00:00:00+00,1970/01/01 00:00:00+00,,70.69999695
19911,47000FH0071F0,47,FH,,47000FH0071F0,2017-03,2017/01/03 00:00:00+00,2407,7884,2017005951,2017/02/07 00:00:00+00,2010/02/01 00:00:00+00,CrossestoNC,11.22000027
19913,47000FH009600,47,FH,,47000FH009600,2017-03,2017/01/03 00:00:00+00,2407,7884,2017005951,2017/02/07 00:00:00+00,2010/02/01 00:00:00+00,,53.86999893
19914,47000FH010300,47,FH,<Null>,47000FH010300,2017-03,2017/01/03 00:00:00+00,2407,7884,2017005951,2017/02/07 00:00:00+00,2010/02/01 00:00:00+00,CrossestoSV,109.98999786
19915,47000FI005200,47,FI,,47000FI005200,2017-03,2017/01/03 00:00:00+00,2407,7884,2017005951,2017/02/07 00:00:00+00,2010/02/01 00:00:00+00,,52
19916,50000MC0041A0,50,MC,,50000MC0041A0,2016,2016/11/21 00:00:00+00,2402,0466,2016057918,2016/12/27 00:00:00+00,1970/01/01 00:00:00+00,,137.57000732
19918,21000EM0028A0,21,EM,,21000EM0028A0,6,1994/01/10 00:00:00+00,0814,0739,1994003818,1994/02/02 00:00:00+00,1970/01/01 00:00:00+00,,40.13600159
19919,35000IM010000,35,IM,,35000IM010000,2003-07,2003/03/13 00:00:00+00,1553,5328,2003023708,2003/03/18 00:00:00+00,1970/01/01 00:00:00+00,,22
19920,24000JF009200,24,JF,,24000JF009200,95-37,1995/10/23 00:00:00+00,1212,0860,1996057385,1995/11/13 00:00:00+00,1970/01/01 00:00:00+00,,0
19921,24000JF0092H0,24,JF,,24000JF0092H0,95-37,1995/10/23 00:00:00+00,1212,0860,1996057385,1995/11/13 00:00:00+00,1970/01/01 00:00:00+00,,91.5
19922,24000JF0092J0,24,JF,,24000JF0092J0,95-37,1995/10/23 00:00:00+00,1212,0860,1996057385,1995/11/13 00:00:00+00,1970/01/01 00:00:00+00,,10.17000008
